2018-06-21T03:17:02.466Z - info: Pages built
2018-06-21T03:17:02.713Z - info: Site data built
2018-06-21T03:17:02.759Z - info: Generate Site durationMs=103201
2018-06-21T03:17:03.267Z - info: Serving "C:\repos\nus-cs2103\website-base\_site" at http://127.0.0.1:8080
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\teamwork\preview.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\preview.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\exercises.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-matricNumbers.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-isValidDate.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-dispatchResources.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-transferTable.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-addItem.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-setWife.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-tick-preRelease.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-tick-trueFalse.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\preview.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\what\exercises.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\what\q-tick-trueFalse.md
2018-06-21T05:23:59.958Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\preview.md
2018-06-21T05:24:15.178Z - info: Pages rebuilt
2018-06-21T05:24:15.194Z - info: Site data built
2018-06-21T05:24:15.813Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\admin\index.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\architecture-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\common\definitions.md,C:\repos\nus-cs2103\website-base\se-book-adapted\index.md,C:\repos\nus-cs2103\website-base\book\combined\exercises\chooseCorrectStatementAboutRequirements.md,C:\repos\nus-cs2103\website-base\admin\preliminaries.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\architecture.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\design.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designApproaches-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\codeQuality.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designApproaches.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\codeQuality-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designPatterns.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\documentation-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designFundamentals.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\errorHandling-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\documentation.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\errorHandling.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\gatheringRequirements-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\gitAndGithub-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\gitAndGithub.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\ides-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\ides.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\integration-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\gatheringRequirements.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\integration.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\intellij-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designFundamentals-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\junit-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designPatterns-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\javaTools.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\modeling-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\modeling.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\intellij.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\oopDesign.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\oopImplementation-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\oopImplementation.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\principles-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\principles.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\processModels-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\processModels.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\junit.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\projectPlanning.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\qualityAssurance-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\qualityAssurance.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\oopDesign-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\refactoring-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\requirements-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\requirements.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\reuse-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\reuse.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\revisionControl-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\revisionControl.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\projectPlanning-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\softwareEngineering.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\specifyingRequirements-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\javaTools-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\teamwork-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\teamwork.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\testCaseDesign-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\specifyingRequirements.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\testing-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\testing.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\uml-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\uml.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\softwareEngineering-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\refactoring.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\testCaseDesign.md,C:\repos\nus-cs2103\website-base\book\architecture\text.md,C:\repos\nus-cs2103\website-base\book\architecture\introduction\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architectureDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\introduction\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\nTier\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\clientServer\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\transactionProcessing\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\serviceOriented\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\eventDriven\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\more\text.md,C:\repos\nus-cs2103\website-base\book\design\text.md,C:\repos\nus-cs2103\website-base\book\design\introduction\text.md,C:\repos\nus-cs2103\website-base\book\design\introduction\what\text.md,C:\repos\nus-cs2103\website-base\book\designApproaches\text.md,C:\repos\nus-cs2103\website-base\book\designApproaches\multilevelDesign\text.md,C:\repos\nus-cs2103\website-base\book\designApproaches\topDownBottomUp\text.md,C:\repos\nus-cs2103\website-base\book\designApproaches\agileDesign\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\introduction\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\singleton\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\abstractionOccurrence\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\facade\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\command\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\modelViewController\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\observer\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\more\text.md,C:\repos\nus-cs2103\website-base\book\documentation\text.md,C:\repos\nus-cs2103\website-base\book\documentation\introduction\text.md,C:\repos\nus-cs2103\website-base\book\documentation\guidelines\text.md,C:\repos\nus-cs2103\website-base\book\documentation\guidelines\goTopDown\text.md,C:\repos\nus-cs2103\website-base\book\documentation\guidelines\aimForComprehensibility\text.md,C:\repos\nus-cs2103\website-base\book\documentation\guidelines\documentMinimally\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\javaDoc\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\javaDoc\what\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\javaDoc\how\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\markdown\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\markdown\what\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\markdown\how\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\asciiDoc\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\asciiDoc\what\text.md,C:\repos\nus-cs2103\website-base\book\designFundamentals\text.md,C:\repos\nus-cs2103\website-base\book\designFundamentals\abstraction\text.md,C:\repos\nus-cs2103\website-base\book\designFundamentals\coupling\text.md,C:\repos\nus-cs2103\website-base\book\designFundamentals\cohesion\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\introduction\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\exceptions\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\assertions\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\logging\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\designByContract\text.md,C:\repos\nus-cs2103\website-base\book\gatheringRequirements\text.md,C:\repos\nus-cs2103\website-base\book\gitAndGithub\text.md,C:\repos\nus-cs2103\website-base\book\ides\text.md,C:\repos\nus-cs2103\website-base\book\ides\introduction\text.md,C:\repos\nus-cs2103\website-base\book\ides\debugging\text.md,C:\repos\nus-cs2103\website-base\book\integration\text.md,C:\repos\nus-cs2103\website-base\book\integration\introduction\text.md,C:\repos\nus-cs2103\website-base\book\integration\approaches\text.md,C:\repos\nus-cs2103\website-base\book\integration\buildAutomation\text.md,C:\repos\nus-cs2103\website-base\book\integration\more\text.md,C:\repos\nus-cs2103\website-base\book\integration\more\review\text.md,C:\repos\nus-cs2103\website-base\book\intellij\text.md,C:\repos\nus-cs2103\website-base\book\junit\text.md,C:\repos\nus-cs2103\website-base\book\javaTools\text.md,C:\repos\nus-cs2103\website-base\book\modeling\text.md,C:\repos\nus-cs2103\website-base\book\modeling\introduction\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\addingMoreInfo\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\objectDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsAdvanced\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\useCaseDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\introduction\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\objects\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\classes\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\basic\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\navigability\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\multiplicity\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\dependencies\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\polymorphism\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\miscellaneous\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\text.md,C:\repos\nus-cs2103\website-base\book\oopImplementation\text.md,C:\repos\nus-cs2103\website-base\book\oopImplementation\dependencies\text.md,C:\repos\nus-cs2103\website-base\book\principles\text.md,C:\repos\nus-cs2103\website-base\book\principles\review\text.md,C:\repos\nus-cs2103\website-base\book\processModels\text.md,C:\repos\nus-cs2103\website-base\book\processModels\introduction\text.md,C:\repos\nus-cs2103\website-base\book\processModels\exampleProcessModels\text.md,C:\repos\nus-cs2103\website-base\book\processModels\more\text.md,C:\repos\nus-cs2103\website-base\book\processModels\summary\text.md,C:\repos\nus-cs2103\website-base\book\projectPlanning\text.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\text.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\introduction\text.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\codeReviews\text.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\staticAnalysis\text.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\formalVerification\text.md,C:\repos\nus-cs2103\website-base\book\refactoring\text.md,C:\repos\nus-cs2103\website-base\book\requirements\text.md,C:\repos\nus-cs2103\website-base\book\reuse\text.md,C:\repos\nus-cs2103\website-base\book\reuse\introduction\text.md,C:\repos\nus-cs2103\website-base\book\reuse\apis\text.md,C:\repos\nus-cs2103\website-base\book\reuse\apis\designingAPIs\text.md,C:\repos\nus-cs2103\website-base\book\reuse\libraries\text.md,C:\repos\nus-cs2103\website-base\book\reuse\frameworks\text.md,C:\repos\nus-cs2103\website-base\book\reuse\platforms\text.md,C:\repos\nus-cs2103\website-base\book\reuse\cloudComputing\text.md,C:\repos\nus-cs2103\website-base\book\revisionControl\text.md,C:\repos\nus-cs2103\website-base\book\softwareEngineering\text.md,C:\repos\nus-cs2103\website-base\book\softwareEngineering\introduction\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\prose\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\featureList\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\glossary\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\supplementaryRequirements\text.md,C:\repos\nus-cs2103\website-base\book\teamwork\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\introduction\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\equivalencePartitions\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\boundaryValueAnalysis\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\combiningTestInputs\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\more\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\recap\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\text.md,C:\repos\nus-cs2103\website-base\book\testing\text.md,C:\repos\nus-cs2103\website-base\book\testing\introduction\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\unitTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\integrationTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\systemTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\alphaBetaTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\what\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\developerTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\exploratoryVsScriptedTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\acceptanceTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\regressionTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testAutomation\text.md,C:\repos\nus-cs2103\website-base\book\testing\testCoverage\text.md,C:\repos\nus-cs2103\website-base\book\testing\dependencyInjection\text.md,C:\repos\nus-cs2103\website-base\book\testing\tdd\text.md,C:\repos\nus-cs2103\website-base\book\testing\tdd\how\text.md,C:\repos\nus-cs2103\website-base\book\uml\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\introduction\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classes\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associations\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associations\basic\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\dependencies\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associationsAsAttributes\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\enumerations\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classLevelMembers\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associationClasses\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\composition\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\aggregation\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classInheritance\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\interfaces\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\abstractClasses\text.md,C:\repos\nus-cs2103\website-base\book\uml\sequenceDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\uml\objectDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\uml\objectDiagrams\associations\text.md,C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\introduction\text.md,C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\introduction\what\text.md,C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\text.md,C:\repos\nus-cs2103\website-base\book\uml\notes\text.md,C:\repos\nus-cs2103\website-base\book\uml\miscellaneous\text.md,C:\repos\nus-cs2103\website-base\book\codeQuality\preview.md,C:\repos\nus-cs2103\website-base\se-book-adapted\common\exercises.md,C:\repos\nus-cs2103\website-base\se-book-adapted\print.md,C:\repos\nus-cs2103\website-base\book\combined\exercises\correctStatementAboutClassObjectSequenceDiagrams.md,C:\repos\nus-cs2103\website-base\book\combined\exercises\usefulModelToDescribeWorkflow.md,C:\repos\nus-cs2103\website-base\book\combined\exercises\oddStatementOnProjMgtTools.md,C:\repos\nus-cs2103\website-base\book\combined\exercises\correctStatementAboutPrinciplesAndPatterns.md,C:\repos\nus-cs2103\website-base\book\architecture\preview.md,C:\repos\nus-cs2103\website-base\book\design\preview.md,C:\repos\nus-cs2103\website-base\book\designApproaches\preview.md,C:\repos\nus-cs2103\website-base\book\designPatterns\preview.md,C:\repos\nus-cs2103\website-base\book\documentation\preview.md,C:\repos\nus-cs2103\website-base\book\designFundamentals\preview.md,C:\repos\nus-cs2103\website-base\book\errorHandling\preview.md,C:\repos\nus-cs2103\website-base\book\gatheringRequirements\preview.md,C:\repos\nus-cs2103\website-base\book\gitAndGithub\preview.md,C:\repos\nus-cs2103\website-base\book\ides\preview.md,C:\repos\nus-cs2103\website-base\book\integration\preview.md,C:\repos\nus-cs2103\website-base\book\integration\more\review\exercises.md,C:\repos\nus-cs2103\website-base\book\integration\more\review\q-radio-recommendedApproach.md,C:\repos\nus-cs2103\website-base\book\intellij\preview.md,C:\repos\nus-cs2103\website-base\book\junit\preview.md,C:\repos\nus-cs2103\website-base\book\javaTools\preview.md,C:\repos\nus-cs2103\website-base\book\modeling\preview.md,C:\repos\nus-cs2103\website-base\book\oopDesign\preview.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\navigability\exercises.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\navigability\q-tick-navigability.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\multiplicity\exercises.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\multiplicity\q-tick-correctStatement.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\exercises.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\q-radio-abstractionEncapsulation.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\q-radio-fourMainPrinciples.md,C:\repos\nus-cs2103\website-base\book\oopImplementation\preview.md,C:\repos\nus-cs2103\website-base\book\principles\preview.md,C:\repos\nus-cs2103\website-base\book\principles\review\exercises.md,C:\repos\nus-cs2103\website-base\book\principles\review\q-radio-oddOneOut.md,C:\repos\nus-cs2103\website-base\book\processModels\preview.md,C:\repos\nus-cs2103\website-base\book\projectPlanning\preview.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\preview.md,C:\repos\nus-cs2103\website-base\book\refactoring\preview.md,C:\repos\nus-cs2103\website-base\book\requirements\preview.md,C:\repos\nus-cs2103\website-base\book\reuse\preview.md,C:\repos\nus-cs2103\website-base\book\revisionControl\preview.md,C:\repos\nus-cs2103\website-base\book\softwareEngineering\preview.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\preview.md,C:\repos\nus-cs2103\website-base\book\teamwork\preview.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\preview.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\exercises.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-matricNumbers.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-isValidDate.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-dispatchResources.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-transferTable.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-addItem.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-setWife.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-tick-preRelease.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-tick-trueFalse.md,C:\repos\nus-cs2103\website-base\book\testing\preview.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\what\exercises.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\what\q-tick-trueFalse.md,C:\repos\nus-cs2103\website-base\book\uml\preview.md
